name,prefecture,city,website,url,rating,review_count,latitude,longitude,place_id,registered_date
Bánh mì nguyễn,Hokkaido,札幌市,,,5.0,5,43.0593454,141.3135854,ChIJGcwX9BQlC18RtCcf704X_Zo,2024-05-16
サイゴンフレッシュ ポールタウン店,Hokkaido,札幌市,,,4.6,96,43.0564289,141.3530917,ChIJNzsGNYMpC18Ro3dxPKhOqDM,2024-05-16
ベトナムゴハン チリン堂,Hokkaido,札幌市,,,4.4,149,43.0495262,141.3555736,ChIJURuf-ScqC18Rsjfyx2xl3XQ,2024-05-16
ホア セン レストラン,Hokkaido,札幌市,,,4.6,182,43.0516513,141.3545714,ChIJfwyYxrUpC18R3v9nBQoTcIY,2024-05-16
バインミー サイゴンフレッシュ 本店,Hokkaido,札幌市,,,4.5,145,43.0573518,141.339118,ChIJlzuRLkgpC18RIhVYmxMQXWE,2024-05-16
banh mi cam on,Hokkaido,札幌市,,,4.7,20,43.08651620000001,141.320199,ChIJOR8L8CIpC18RSKzfk0z_hm4,2024-05-16
フォースミー,Hokkaido,札幌市,,,4.0,22,43.1195359,141.2443205,ChIJRZENn00nC18RUxza84TqYjY,2024-05-16
バインミイーハノイ (Banhmi Hanoi),Hokkaido,室蘭市,,,3.0,3,42.3523789,141.0212984,ChIJNQo_NJ3bn18R8h5J2mXasoc,2024-05-16
ロブ・フォートンズ,Aomori,八戸市,,,3.9,349,40.5113964,141.4933529,ChIJbwrnRQ5Sm18RKIA6o1kotBY,2024-05-16
バインミーバーバー下北沢店,Tokyo,世田谷区,,,4.6,380,35.6628814,139.6657317,ChIJQbAhX2vzGGARxLGJixHGjMU,2024-05-16
三ッ星製パン,Aomori,青森市,,,4.1,83,40.8272523,140.7354007,ChIJH0_g6B6fm18Rd7jXS5HmQiI,2024-05-16
ひまわりベーカリー,Aomori,青森市,,,3.8,11,40.8536854,140.6966751,ChIJ454l79-Ym18RYPsyVH9A1Yk,2024-05-16
THAO’S BANH MI,Kanagawa,川崎市,,,4.4,388,35.5655398,139.6548893,ChIJu1Q2KIFfGGARRrm1T90e5c8,2024-05-16
バインミー☆サンドイッチ,Tokyo,渋谷区,,,4.5,13,35.6683371,139.7048337,ChIJAWhhFACNGGARLhqNOzFV6TM,2024-05-16
バインミー☆サンドイッチ,Yamaguchi,新宿区,,,4.3,620,35.7132389,139.7031536,ChIJ4WsksjmNGGARbYc4nN6_D4c,2024-05-16
バインミーシンチャオ,Shimane,新宿区,,,4.2,444,35.7126653,139.7005539,ChIJVVVQnDeNGGAR3f6E8Pf80CM,2024-05-16
BANH MI XIN CHAO SHINSAIBASHI バインミーシンチャオ心斎橋店,Osaka,大阪市,,,4.1,185,34.6742769,135.50194,ChIJz3qTvj3nAGARx-4Q1hFfmts,2024-05-16
BANH MI STAR SHIBUYA by Nha Viet Nam,Ibaraki,渋谷区,,,4.4,162,35.6573623,139.7026629,ChIJF5u_0nOLGGARdSt0zkorIGY,2024-05-16
ル・ボヌール,Aomori,藤崎町,,,4.3,58,40.6549433,140.5028203,ChIJueV2_MoAm18RP0iH6AYX-7w,2024-05-16
BANH MI NGON NGON TAKADANOBABA,Shimane,新宿区,,,4.1,269,35.7124601,139.7003927,ChIJy-8QfjuNGGARtHvYyzdmOLg,2024-05-16
EBISU BANH MI BAKERY,Shimane,渋谷区,,,4.4,405,35.6479071,139.7102118,ChIJN2bssEGLGGAR7fv82tmiqJE,2024-05-16
いわて銀河プラザ,Iwate,中央区,,,4.1,1619,35.6684742,139.7676839,ChIJn3pZU-eLGGARVSDJRP96li0,2024-05-16
いわて,Iwate,文京区,,,0.0,0,35.728561,139.7637153,ChIJ5egWy9GNGGARramJX-hLFqg,2024-05-16
BANH MI XIN CHAO NAGOYA,Aichi,名古屋市,,,4.2,161,35.1722409,136.9115925,ChIJh0eJzQNxA2ARlRkQR0oIulw,2024-05-16
shop in 溝の口ノクティプラザ店,Iwate,川崎市,,,3.3,9,35.5988705,139.6120742,ChIJXRjLASf0GGAR7H-deGLcRmw,2024-05-16
盛岡横丁,Iwate,盛岡市,,,3.8,139,39.7038993,141.1477135,ChIJAZymtzp2hV8RM42boSGXLHI,2024-05-16
麻布Lasen,Iwate,港区,,,4.3,138,35.6573003,139.7322818,ChIJbW5dIZ6LGGARcaJ8e8o9LVw,2024-05-16
本格ベトナム料理 PHO VIET NAM,Miyagi,仙台市,,,4.1,156,38.2654881,140.8828301,ChIJb1Yacaspil8R7iRy-L3Hpw0,2024-05-16
ハローベトナム,Miyagi,仙台市,,,3.9,94,38.26437809999999,140.8713639,ChIJl_Tqa9kpil8RrF7H9PLnMFo,2024-05-16
フォー98,Miyagi,仙台市,,,4.1,27,38.2652107,140.8830258,ChIJifUYPBwpil8Ryj92V6DzQeo,2024-05-16
BB Vinmart siêu thị hàng việt,Miyagi,仙台市,,,4.0,4,38.2655565,140.8831893,ChIJAY2sKaiHiV8RYYNBnKzOu1M,2024-05-16
Minishop viet nam'cua hang đồ ăn vn',Miyagi,N/A,,,4.0,9,38.2705472,140.8862683,ChIJzwm3JduHiV8RyhGG5Te9IKs,2024-05-16
Cho Lon（チョロン）,Miyagi,仙台市,,,4.0,226,38.2590454,140.8719592,ChIJP96Vyz0oil8RB3CDgJ7T-lo,2024-05-16
TIỂU MÈ QUÁN,Miyagi,仙台市,,,4.2,28,38.2576047,140.8787907,ChIJuTNxXlEpil8Rrj3LEDAZX_g,2024-05-16
バインミー３２９ Bánh mì 329,Yamagata,山形市,,,4.9,47,38.2555117,140.338506,ChIJqfCadcS3i18RcOz7dcJiG8U,2024-05-16
ベトナム料理 LANG VIET QUAN,Miyagi,仙台市,,,4.3,23,38.25799749999999,140.8723637,ChIJf-eSywApil8Rmvl60eJMoQU,2024-05-16
ザイトゥーン,Miyagi,仙台市,,,4.6,135,38.25300660000001,140.883836,ChIJAQCw2hEoil8R4F_jpTPku40,2024-05-16
Amazon ロッカー - バインミー,Fukushima,伊達市,,,0.0,0,37.8581665,140.6055236,ChIJ3QPyG2xlil8Rjqb6f7oUR_k,2024-05-16
maison cœlacanthe(メゾン シーラカンス),Miyagi,仙台市,,,4.0,257,38.258614,140.875006,ChIJUT3cIWApil8RbuC8RTJFDec,2024-05-16
アペロと僕と、東根小屋町,Akita,秋田市,,,4.1,7,39.714464,140.1226032,ChIJtQT3p5vDj18RGtDc4L-X7Qw,2024-05-16
KOMSTORE (コムストア),Akita,秋田市,,,4.7,3,39.6751146,140.0905824,ChIJc_eojp3Dj18RALJnIHVhs3s,2024-05-16
チャミィ,Akita,秋田市,,,0.0,0,39.7135985,140.1145287,ChIJ2ZF7y-jCj18RrqcI7DddIM8,2024-05-16
秋田比内地鶏や,Akita,秋田市,,,3.9,727,39.7168485,140.129136,ChIJNxVkvJPCj18Rj_-lLG7rbvI,2024-05-16
秋田生スパゲッティ ジャパリアーノ,Akita,秋田市,,,3.7,37,39.7007919,140.1094841,ChIJ7_72nYbDj18RIG1s7m-hteU,2024-05-16
秋田オーパ,Akita,秋田市,,,3.5,875,39.7178406,140.128159,ChIJ99CQl5PCj18RM--zKxeFRwo,2024-05-16
chaochi,Fukushima,福島市,,,4.2,101,37.7553863,140.4671517,ChIJTcmmVs6Fil8RSPmCz3YwvL0,2024-05-16
HÀO NGUYÊN(ハオ グエン),Fukushima,二本松市,,,4.4,95,37.60511899999999,140.3564725,ChIJX0V535uDGGARwVmzxg3juQY,2024-05-16
Bánh Mì Xin Chào,Tokyo,豊島区,,,3.9,140,35.7303444,139.7151945,ChIJK11a8WaNGGARXFvRvhXeaWc,2024-05-16
バインミーバーバー中目黒,Tokyo,目黒区,,,4.5,113,35.6429091,139.6987712,ChIJkzfk_3KLGGAREJiMNn21DTQ,2024-05-16
ベトナムサンドイッチバインミー中野店,Tokyo,中野区,,,4.5,26,35.7054592,139.6680788,ChIJNQXFRBXzGGARkX60orkd3_A,2024-05-16
バインミーシンチャオ 中野店,Tokyo,中野区,,,4.3,31,35.7054578,139.6680867,ChIJ2TaI-__zGGARdL5piLKBBaQ,2024-05-16
バインミーリエン,Kanagawa,世田谷区,,,5.0,2,35.5962112,139.6761351,ChIJXbTZHgD1GGARZHpCkzyo_gM,2024-05-16
バインミーバイミー,Tokyo,杉並区,,,4.8,52,35.70508770000001,139.6469223,ChIJ6dL8k-LzGGAR3enEwp_8Z9E,2024-05-16
バインミーバーバー 吉祥寺店,Tochigi,武蔵野市,,,4.6,79,35.7025172,139.5790211,ChIJPS3NOivvGGAR7emNdFbJ_yk,2024-05-16
バインミー☆サンドイッチ 吉祥寺北口店,Tochigi,武蔵野市,,,4.5,37,35.7038935,139.5790042,ChIJzZazMvbvGGARD0r27I-poiA,2024-05-16
Saigon 究,Kanagawa,川崎市,,,4.7,224,35.6324193,139.5355194,ChIJi9DZwbnxGGARbaSW1DMsjPg,2024-05-16
ベトナム料理店ソンソン(SONSON),Kanagawa,川崎市,,,4.5,82,35.60346880000001,139.5181915,ChIJVUztR537GGARVIlbb9F-WkI,2024-05-16
ハノイのホイさん,Ibaraki,渋谷区,,,3.9,423,35.656192,139.700832,ChIJVxf0XFeLGGARIL64r2Bg6wc,2024-05-16
ベトナム料理Banh Mi MinhMinh バインミー ミンミン,Kanagawa,川崎市,,,3.8,30,35.5268869,139.6982003,ChIJ9QvGQtRhGGARUV-Ay_gkefQ,2024-05-16
スタンドバインミー,Tokyo,目黒区,,,4.3,259,35.628886,139.6877641,ChIJscnwk-31GGARsrEUGxUNqeQ,2024-05-16
BANH MI XIN CHAO KAMATA バインミーシンチャオ蒲田店,Tokyo,大田区,,,3.9,77,35.5647655,139.7144641,ChIJJ1Clmr5hGGARk8wZEWfvUgY,2024-05-16
アンディー,Ibaraki,世田谷区,,,4.3,145,35.6348202,139.6121113,ChIJtVGOHePzGGARV5nR0bMfjww,2024-05-16
YADOMEN,Tochigi,栃木市,,,4.6,18,36.3792967,139.7313739,ChIJ6X6alqBHH2ARHMowoPitVsk,2024-05-16
VICTORY OYAMA,Tochigi,小山市,,,4.7,13,36.3168059,139.8010057,ChIJARhx7ilPH2AR-OG8XtPr2Qc,2024-05-16
Banh mi Cafe HOAHOA (バインミーカフェ HOAHOA）,Tochigi,品川区,,,4.3,4,35.6202611,139.7087084,ChIJ2WFu2zaLGGARekBaG_NJRZ0,2024-05-16
MIKA バインミー オフィス（Mika bánh mì）,Saitama,N/A,,,4.5,55,35.7904285,139.654858,ChIJI-R8g2ONGGARTGNoWyfTMQ4,2024-05-16
ベトナムバインミー三ツ沢下町店BÁNH MÌ VIỆT NAM,Kanagawa,N/A,,,4.4,46,35.4763652,139.6145326,ChIJrXIGQwpdGGARCFPEyoYKd0U,2024-05-16
思川食堂,Tochigi,小山市,,,4.1,95,36.3485767,139.7814245,ChIJZ-Ibp1dPH2AROq-LFLiZhj0,2024-05-16
ベトナム料理 バインセオサイゴン新宿 Vietnamese Restaurant Banh Xeo Saigon Shinjuku,Tokyo,新宿区,,,3.7,814,35.6904509,139.7020712,ChIJb12ZZNqMGGARy-66vDRD8uE,2024-05-16
Bánh Mì Xin Chào,Gunma,太田市,,,4.7,20,36.29337599999999,139.3990887,ChIJP4l7ZiMhH2ARA3JAF7n-LTc,2024-05-16
Quán bánh mì vn,Gunma,伊勢崎市,,,3.0,4,36.3013423,139.1878968,ChIJm1b_DVDpHmARJknCSUItOQQ,2024-05-16
ベトナム料理 デリイチ,Gunma,N/A,,,4.1,154,36.3014563,139.1879902,ChIJ_SyOLJLoHmARgRjj5-2FRrc,2024-05-16
ベトナムサンドイッチ DZO DZO ヨーヨー お持ち帰り専門店,Gunma,N/A,,,4.5,10,36.422242,139.349059,ChIJrx42YWbiHmARtws2nlBlgk0,2024-05-16
ベトナム料理 ミン ニヤット レストラン(伊勢崎店),Gunma,伊勢崎市,,,4.7,38,36.3136246,139.183448,ChIJQUzSeK3pHmARnBnyiZ4gSD8,2024-05-16
Anh Yến Quán,Gunma,館林市,,,3.0,2,36.2434327,139.5139026,ChIJZW1rf9klH2ARvv9RfdqtAyw,2024-05-16
Minh Nhật quán ミンニャット,Gunma,大泉町,,,4.4,34,36.26067690000001,139.3960063,ChIJ95mMDpQnH2ARqtqJgYv7ZjI,2024-05-16
Chợ việt takasaki,Gunma,高崎市,,,4.5,13,36.3191458,139.0110896,ChIJFSyi0CqTHmARJEW_LHvxnsk,2024-05-16
Bánh Mì Xin Chào,Saitama,川口市,,,4.3,52,35.8324911,139.687969,ChIJIxOssHnrGGARhAnMf3Yxkqw,2024-05-16
バインミーバーバー川越店 Bánh Mì Bà Ba kawagoe,Saitama,川越市,,,4.8,82,35.9146002,139.4830906,ChIJh6Sl7fvbGGARrJdyQyj4n6E,2024-05-16
Banh mi ngon ngon warabi,Saitama,川口市,,,4.4,33,35.8301873,139.6892067,ChIJK2jRsZjrGGARA6lrJvdipIw,2024-05-16
ベトナムレストランフォン リ,Saitama,さいたま市,,,4.2,170,35.9072046,139.6256484,ChIJndcGKVDBGGARzP_RlG9yYDk,2024-05-16
バインミー太陽 BÁNH MÌ TAIYO,Saitama,吉川市,,,4.4,70,35.8762564,139.8430331,ChIJZxwR64WXGGARP_YOzqnhvNg,2024-05-16
Hoang Vinh bánh mỳ-trà sữa,Saitama,さいたま市,,,4.5,25,35.8578155,139.6592212,ChIJkd1e7yTrGGARrAz0eX87n1E,2024-05-16
ハローサイゴン 埼玉店,Saitama,さいたま市,,,4.5,49,35.9281265,139.6688559,ChIJO5gs-1jBGGAROTbBv92Gk6Q,2024-05-16
ジャスミンパレス 大宮店,Saitama,さいたま市,,,4.0,351,35.9049795,139.6219597,ChIJ-y2c_kLBGGARrQjzyC1dURc,2024-05-16
Bánh mì,Saitama,毛呂山町,,,0.0,0,35.9451728,139.3061532,ChIJ_-PB8N8rGWARqBbPkWynNiI,2024-05-16
ベトナム屋台料理ファンフォー (quán việt nam) phan phở,Saitama,鶴ヶ島市,,,4.2,185,35.9365396,139.4220004,ChIJJ1mZ3HjXGGARnBlkXh0sVBQ,2024-05-16
ベトナム料理 PHO HIENレストラン,Saitama,坂戸市,,,4.8,67,35.974842,139.3931878,ChIJESLxOyLVGGARFHTwUacUN9Q,2024-05-16
bakery yui(旧ユイバインミー),Saitama,川口市,,,4.5,55,35.8565728,139.7060288,ChIJAc2dNwOVGGARPtnm7le5bpA,2024-05-16
ベトナム屋台料理 ファン フォー/quán việt nam,Saitama,鶴ヶ島市,,,4.3,3,35.93665319999999,139.4218416,ChIJJ8KmseTXGGARgwXKAAGLt1Y,2024-05-16
SOMO QUAN 南大塚店,Saitama,川越市,,,4.6,46,35.8907314,139.4541256,ChIJgbRec8nbGGARwhHpjILsZCg,2024-05-16
BANH MI XIN CHAO MATSUDO バインミーシンチャオ松戸店,Chiba,松戸市,,,4.2,81,35.7837922,139.9023809,ChIJywpR7feFGGARi3iX2KB7lng,2024-05-16
バインミー シンチャオ 浅草店,Tokyo,台東区,,,4.3,393,35.7101788,139.7978598,ChIJFXFnLw2PGGAR3TVjYY6Byr0,2024-05-16
バインミーモチ,Chiba,千葉市,,,4.3,43,35.615927,140.1144254,ChIJjz3iY5eFImARCqgJncl8Hnw,2024-05-16
Min Min Milk Tea -Food,Chiba,千葉市,,,4.5,41,35.6098417,140.1105951,ChIJSTh45CuFImARTKj4VeNmhoY,2024-05-16
BANH MI BA AN(バインミー バ アン),Chiba,八千代市,,,0.0,0,35.7149711,140.1256287,ChIJOQnsW9OHImARjQlmvBtzSzM,2024-05-16
バインミーゴンゴン船橋,Chiba,船橋市,,,4.3,95,35.7011299,139.988254,ChIJeywfwuF_GGAReUaiEXEgxRw,2024-05-16
ジャスミンパレス 千葉そごう店_ベトナム料理,Chiba,N/A,,,3.6,212,35.6113192,140.1136834,ChIJ75ff8UqFImARIZpNrTsvtSA,2024-05-16
Tũn jp (Thực Phẩm Xịn Sò),Chiba,N/A,,,5.0,2,35.615902,140.1144573,ChIJuWf8n32FImARy_zkM_LdCVI,2024-05-16
バインミーゴンゴン 新小岩店,Chiba,葛飾区,,,4.3,98,35.71360020000001,139.8618584,ChIJs4xrf0uHGGARkJqGsAJmvyk,2024-05-16
バインミー☆サンドイッチ 水道橋東口店,Tokyo,千代田区,,,4.2,265,35.7013156,139.7556301,ChIJw0AFtD-NGGARnpptuPy-Zc4,2024-05-16
BANH MI NGON NGON OKUBO(バインミーゴンゴン 大久保店),Tokyo,新宿区,,,4.0,162,35.7009684,139.6970106,ChIJ6YzL1vONGGARGPPB_sRzmlw,2024-05-16
バインミーサンドイッチ神保町店,Tokyo,千代田区,,,4.5,51,35.6960762,139.7562785,ChIJSUtVU-mNGGAR7Q_BobNqLS8,2024-05-16
nicoバインミー,Tokyo,中央区,,,4.3,109,35.687079,139.7783384,ChIJJwM08VOJGGARm8p39GMrvyo,2024-05-16
BANH MI XIN CHAO NIHONBASHI バインミーシンチャオ日本橋店,Tokyo,中央区,,,3.9,36,35.686781,139.7747475,ChIJ8XbIXxyJGGARs-ZvwTVr8Gs,2024-05-16
ハノイ町 バインミー・フォー 蔵前店,Tokyo,台東区,,,4.6,182,35.7056403,139.7935581,ChIJaWy4_T6PGGARH3VGwx848kw,2024-05-16
BANH MI CAMちゃん,Kanagawa,横浜市,,,4.5,32,35.4377442,139.6276231,ChIJS406MxxdGGARgLVUU8BNLyQ,2024-05-16
バインミーパテ ベトナムサンドイッチ,Kanagawa,茅ヶ崎市,,,4.5,63,35.3399088,139.4394374,ChIJtV03_thTGGARz0HeFSQxCmw,2024-05-16
BÁNH MÌ VIỆT,Kanagawa,横浜市,,,4.4,131,35.4324879,139.4757654,ChIJx8FiasVWGGARgpnwQE1uZso,2024-05-16
シクロバインミー(CYCLO banh mi)CIAL横浜店,Kanagawa,N/A,,,3.2,65,35.46681969999999,139.6224178,ChIJnYYaQqJdGGARABjyM0VtkD8,2024-05-16
ベトナム料理 フジマルサイゴンプロパガンダ,Kanagawa,川崎市,,,4.5,109,35.5964967,139.6131853,ChIJKYy-X6z1GGARRP7TtPAC-Aw,2024-05-16
ＢＡＮＨ　ＭＩ　ＰＨＯ,Kanagawa,横須賀市,,,0.0,0,35.2822501,139.6677924,ChIJr0bfZnRAGGAR8YGTPROX2I8,2024-05-16
グエン バインミー ( NGUYỄN BÁNH MÌ ),Kanagawa,N/A,,,5.0,5,35.4061901,139.5962149,ChIJK_PiTR9bGGARF7vmRnj9e9U,2024-05-16
神奈川最古のベトナム料理専門店 サイゴン キムタン 川崎本店 Since2000,Kanagawa,川崎市,,,4.0,345,35.5294455,139.7018129,ChIJ-W9O6LxgGGARa5AFRSL0Xqg,2024-05-16
ラトリエ ドゥ スタンドバインミー,Kanagawa,目黒区,,,4.2,48,35.6092596,139.6705232,ChIJnbImxpj1GGARcxZeJGlUsRw,2024-05-16
ゴンゴン,Kanagawa,川崎市,,,4.9,98,35.5285451,139.6984662,ChIJsfIGwjZhGGARMAwkMFqVgYQ,2024-05-16
CO BAY,Kanagawa,N/A,,,4.6,66,35.4702528,139.4359926,ChIJJwgDIApVGGARLDusRfWnvSg,2024-05-16
Nha Viet Nam premier 二子玉川店,Kanagawa,世田谷区,,,3.6,178,35.6128882,139.6266197,ChIJMQt7VxT0GGAR3rX5-i5aTA4,2024-05-16
新潟バインミーサンドイッチ Vui x gioia,Niigata,新潟市,,,3.6,51,37.9135488,139.0623172,ChIJi5AECFLJ9F8RmL7cGpOpIRA,2024-05-16
ローアンプラー,Niigata,新潟市,,,4.3,43,37.7972236,139.1220556,ChIJN9pm_0rb9F8RefDb2-K84wM,2024-05-16
ベトナム喫茶店カフェフィン,Niigata,新潟市,,,4.7,97,37.909155,139.0647043,ChIJQ0jG9r3J9F8ROYFF7zZ6cjs,2024-05-16
VIETNAM’S KITCHEN,Toyama,富山市,,,4.2,56,36.7158936,137.2492785,ChIJVdI8IkiX918Rley96aVdQB4,2024-05-16
ティエン・コム・ベトナム,Toyama,富山市,,,4.3,227,36.6590987,137.2026178,ChIJLd33ftaR918RE6Y-RVWbT7k,2024-05-16
ベトナム料理•雑貨•ファッション アオザイ,Toyama,富山市,,,2.8,57,36.6746101,137.2371349,ChIJpSwEHuyR918RIN4eCn05zmk,2024-05-16
ベトナム食材店,Toyama,富山市,,,0.0,0,36.7304577,137.2394486,ChIJv7UzIVeZ918R9WKzl-_taIY,2024-05-16
タンロンレストラン,Toyama,射水市,,,4.0,78,36.7215567,137.093105,ChIJCe9HT2yb918RKO-97EpTfTU,2024-05-16
Bếp Của Mẹ ベトナム料理専門店,Toyama,N/A,,,4.3,57,36.7187308,137.0906208,ChIJebt2SJqb918RMoxkr2LoX50,2024-05-16
ベトナムカフェ 1992’s バインミー&ドリンク,Toyama,N/A,,,4.5,48,36.6945793,137.2168742,ChIJ37zL7q-R918ReRFjN1a8FXk,2024-05-16
Rồng Việt Quán - ロンヴェツト店,Ishikawa,金沢市,,,4.4,37,36.5843606,136.6521398,ChIJTXaX2AQz-F8RersdvMPvK9o,2024-05-16
FOODVn - X3,Ishikawa,金沢市,,,4.8,480,36.5802369,136.6473659,ChIJ6yZCPnwz-F8Rhan6uKDk3JQ,2024-05-16
Quan an Vietnam ムサク☆,Ishikawa,N/A,,,4.2,115,36.534914,136.6084879,ChIJ8XlC_KQ1-F8R91_j26OhmYU,2024-05-16
そみちゃん ベトナムレストラン,Ishikawa,Komatsu shi,,,4.2,35,36.3953716,136.4510183,ChIJbcNd1aBR-F8RGve5GjSfJt4,2024-05-16
Betofumi (ベト風味)-ベトナムカフェ,Ishikawa,能美市,,,4.9,131,36.45180089999999,136.4578911,ChIJY76vIGJN-F8Rq2AM5Y7CeMI,2024-05-16
Ha Noi Pho,Ishikawa,小松市,,,4.4,36,36.3980419,136.4462146,ChIJS1Bew7NR-F8RVHnk0bTcfNs,2024-05-16
ベトナム食材 アンの店,Ishikawa,白山市,,,4.6,7,36.5229115,136.5672983,ChIJrwqZMlBL-F8RaS461Ad5nP0,2024-05-16
べっからいあいんしゅりっと Bäckerei Ein Schritt,Ishikawa,金沢市,,,4.1,91,36.5385163,136.6956393,ChIJm6DQhrE2-F8R1eqkF53QsIw,2024-05-16
バター レバー バインミー,Ishikawa,N/A,,,4.3,100,36.6041748,136.6736043,ChIJMysGI9sz-F8RYs_iCS_FQnU,2024-05-16
クエ フォン クアン フクイ (Quê Hương Quán Fukui),Fukui,福井市,,,3.8,39,36.0607147,136.220547,ChIJI8NnYVG_-F8RJFpGarWU4kk,2024-05-16
越麺屋,Fukui,福井市,,,3.9,277,36.1002466,136.1953214,ChIJ7brfe4m_-F8Rguitjvly0Mk,2024-05-16
PHỞ NA 138,Fukui,鯖江市,,,4.4,30,35.9459863,136.1822798,ChIJ0Wo8YbOv-F8RwwEOm_yfu0Q,2024-05-16
ベトナム食材専門店（Bách Hoá Việt Yamanashi）Thực phẩm,Yamanashi,甲府市,,,4.3,23,35.6492975,138.5574782,ChIJKwi9UcD3G2ARRYVj2P_LssE,2024-05-16
ベトナム料理Pho Ha Noi,Yamanashi,甲府市,,,0.0,0,35.653695,138.5434196,ChIJDSWt0HP3G2ARfC4jMsxyfD4,2024-05-16
直CHOKU_ベトナム料理カフェ,Yamanashi,北杜市,,,5.0,3,35.8580608,138.3942617,ChIJT8_uOABrHGARwKRdCH11raM,2024-05-16
